"ID","publication_date","best_name","best_name_prob","best_common","best_common_prob","best_full","best_full_prob","article_count","extracted_url","extracted_url_status","extracted_url_coordinates","aug_extracted_url_country","wayback_url","affiliation","authors","grant_ids","grant_agencies","num_citations","aug_affiliation_countries"
"41266748",2025-11-20,"SloGenVar",0.975352645,"SloGenVar",0.975352645,"",0,1,"http://slogenvar.si","301","(46.6096,15.1707)","Slovenia","http://web.archive.org/web/20251123052706/https://slogenvar.si/","Clinical Institute of Genomic Medicine, University Medical Centre Ljubljana, Ljubljana, Slovenia.","Maver A, Juvan P, Kotnik U, Lovrecic L, Bergant G, Peterlin B","","",1,"Slovenia"
"37602392",2024-01-01,"TeloBase",0.989272892,"TeloBase",0.989272892,"",0,1,"http://cfb.ceitec.muni.cz/telobase","301","(49.1837,16.6029)","Czechia","None","Mendel Centre for Plant Genomics and Proteomics, Central European Institute of Technology (CEITEC), Masaryk University, BrnoCZ-62500, Czech Republic.","LyÄka M, BubenÃ­k M, ZÃ¡vodnÃ­k M, Peska V, Fajkus P, Demko M, Fajkus J, FojtovÃ¡ M","","Czech Science Foundation, CzechElib",35,"Czech Republic, Czech Republic"
"37843152",2024-01-01,"TCOD",0.994676848,"TCOD",0.994676848,"Tropical Crop Omics Database",0.977519562,1,"http://ngdc.cncb.ac.cn/tcod","301","(39.911,116.395)","China","None","National Genomics Data Center & CAS Key Laboratory of Genome Sciences and Information, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, BeijingÂ 100101, China.","Kang H, Huang T, Duan G, Meng Y, Chen X, He S, Xia Z, Zhou X, Chao J, Tang B, Wang Z, Zhu J, Du Z, Sun Y, Zhang S, Xiao J, Tian W, Wang W, Zhao W","","National Natural Science Foundation of China, Strategic Priority Research Program of the Chinese Academy of Sciences, Developing Bioinformatics Platform in Hainan Yazhou Bay Seed Lab, National Natural Science Foundation of China, Genomics Data Center Operation and Maintenance of Chinese Academy of Sciences, National Key R&amp;D Program of China, National Key R&amp;D Program of China, National Natural Science Foundation of China",6,"China, China"
"37870478, 37870478",2024-01-01,"TargetGene",0.996902883,"TargetGene",0.996902883,"",0,1,"http://ngdc.cncb.ac.cn/targetgene","301","(39.911,116.395)","China","None","CAS Key Laboratory of Genomic and Precision Medicine, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, BeijingÂ 100101, China.; CAS Key Laboratory of Genomic and Precision Medicine, Beijing Institute of Genomics, Chinese Academy of Sciences and China National Center for Bioinformation, BeijingÂ 100101, China.","Lin S, Wu S, Zhao W, Fang Z, Kang H, Liu X, Pan S, Yu F, Bao Y, Jia P, Lin S, Wu S, Zhao W, Fang Z, Kang H, Liu X, Pan S, Yu F, Bao Y, Jia P","","National Natural Science Foundation of China, Strategic Priority Research Program of the Chinese Academy of Sciences, Open Biodiversity and Health Big Data Programme of IUBS, Startup Research Fund of Henan Academy of Sciences; National Natural Science Foundation of China, Strategic Priority Research Program of the Chinese Academy of Sciences, Open Biodiversity and Health Big Data Programme of IUBS, Startup Research Fund of Henan Academy of Sciences",10,"China, China, China, China"
"37897352",2024-01-01,"TADB",0.987214088,"TADB",0.987214088,"",0,1,"http://bioinfo-mml.sjtu.edu.cn/TADB3","302","(31.2222,121.4581)","China","None","State Key Laboratory of Microbial Metabolism, Joint International Laboratory on Metabolic & Developmental Sciences, School of Life Sciences & Biotechnology, Shanghai Jiao Tong University, ShanghaiÂ 200240, China.","Guan J, Chen Y, Goh YX, Wang M, Tai C, Deng Z, Song J, Ou HY","","Science and Technology Commission of Shanghai Municipality, National Natural Science Foundation of China",63,"China"
"37904591",2024-01-01,"STAB2",0.994549692,"STAB2",0.994549692,"",0,1,"http://mai.fudan.edu.cn/stab2","502","",NA,"http://web.archive.org/web/20260610041629/https://mai.fudan.edu.cn/stab2/","Huzhou Central Hospital, Affiliated Central Hospital Huzhou University, Huzhou, ZhejiangÂ 313000, China.","Yang YT, Gan Z, Zhang J, Zhao X, Yang Y, Han S, Wu W, Zhao XM","","Greater Bay Area Institute of Precision Medicine, Greater Bay Area Institute of Precision Medicine (Guangzhou), National Natural Science Foundation of China, National Natural Science Foundation of China, National Key R&amp;D Program of China, Natural Science Foundation of Shanghai",8,"China"
"37953308",2024-01-01,"StemDriver",0.997403562,"StemDriver",0.997403562,"",0,1,"http://biomedbdc.wchscu.cn/StemDriver","301","(30.2943,120.1663)","China","http://web.archive.org/web/20250314073848/https://biomedbdc.wchscu.cn/StemDriver/","Department of Hematology and West China Biomedical Big Data Center, West China Hospital, Sichuan University, Chengdu, SichuanÂ 610041, P.R. China.","Luo Y, Guo J, Wen J, Zhao W, Huang K, Liu Y, Wang G, Luo R, Niu T, Feng Y, Xu H, Kim P, Zhou X","","Sichuan Science and Technology Program, NSF, NIH, West China Hospital, Sichuan University, Sichuan Science and Technology Program, NIH, NCI NIH HHS, NIH HHS, NIGMS NIH HHS, NIGMS NIH HHS, NSF, NIH, NIH, NIAMS NIH HHS",3,"China, China, China"
"37953328",2024-01-01,"STOmicsDB",0.996185005,"STOmicsDB",0.996185005,"Spatial TranscriptOmics DataBase",0.833399139,1,"http://db.cngb.org/stomics","301","(1.35208,103.82)","Singapore","http://web.archive.org/web/20260628232950/https://db.cngb.org/stomics/","China National GeneBank, BGI Research, ShenzhenÂ 518120, China.","Xu Z, Wang W, Yang T, Li L, Ma X, Chen J, Wang J, Huang Y, Huang Y, Gould J, Lu H, Du W, Sahu SK, Yang F, Li Z, Hu Q, Hua C, Hu S, Liu Y, Cai J, You L, Zhang Y, Li Y, Zeng W, Chen A, Wang B, Liu L, Chen F, Ma K, Xu X, Wei X","","Guangdong Provincial Genomics Data Center, Guangdong Provincial Key Laboratory of Genome Read and Write",124,"China, China"
"37956335",2024-01-01,"TE-TSS",0.993216857,"TE-TSS",0.993216857,"",0,1,"http://xozhanglab.com/TETSS","301","(37.7823,-122.391)","United States","None","Shanghai Key Laboratory of Maternal and Fetal Medicine, Clinical and Translational Research Center of Shanghai First Maternity and Infant Hospital, Frontier Science Center for Stem Cell Research, School of Life Sciences and Technology, Tongji University, ShanghaiÂ 200092, China.","Gu X, Wang M, Zhang XO","","Fundamental Research Funds for the Central Universities, National Key R&amp;D Program of China, National Natural Science Foundation of China",7,"China"
"38471316",2024-02-27,"TCMSSD",0.996276307,"TCMSSD",0.996276307,"Traditional Chinese Medical Syndrome Standardization Database",0.959662957,1,"http://tcmssd.ratcm.cn","200","(30.2943,120.1663)","China","None","College of Basic Medical Sciences, Zhejiang Chinese Medical University, Hangzhou, China; Key Laboratory of Chinese Medicine Rheumatology of Zhejiang Province, China.","Huang L, Wang Q, Duan Q, Shi W, Li D, Chen W, Wang X, Wang H, Chen M, Kuang H, Zhang Y, Zheng M, Li X, He Z, Wen C","","National Natural Science Foundation of China",14,"China, China"
"38556919",2024-03-31,"TA2Viewer",0.992769867,"TA2Viewer",0.992769867,"",0,1,"http://ta2viewer.openanatomy.org","301","",NA,"None","Department of Radiology, Brigham and Women's Hospital, Harvard Medical School, Boston, Massachusetts, USA.","Halle MW, Kikinis R, Neumann PE","","NIBIB NIH HHS, NIH HHS, National Institutes of Health, NCI NIH HHS, NIBIB NIH HHS, National Cancer Institute",2,"United States"
"38602506",2024-04-01,"STRIDE-DB",0.992867246,"STRIDE-DB",0.992867246,"",0,1,"http://stridedb.igib.res.in","301","(31.7126,76.9328)","India","None","Genomics and Molecular Medicine, CSIR-Institute of Genomics and Integrative Biology (CSIR-IGIB), Delhi 110007, India.","Uppili B, Faruq M","","",1,"India"
"38622429",2024-04-15,"StCoExpNet",0.886165996,"StCoExpNet",0.886165996,"",0,1,"http://stcoexpnet.julius-kuehn.de","301","(50.0331,10.2212)","Germany","http://web.archive.org/web/20250324074515/https://stcoexpnet.julius-kuehn.de/","Institute of Quantitative Genetics and Genomics of Plants, Heinrich Heine University of DÃ¼sseldorf, DÃ¼sseldorf, Germany. bonthala@hhu.de.","Bonthala VS, Stich B","","Heinrich-Heine-UniversitÃ¤t DÃ¼sseldorf",2,"Germany"
"38680873",2024-04-15,"TCMM",0.9817698,"TCMM",0.9817698,"traditional Chinese medicine modernization",0.83396095,1,"http://www.tcmm.net.cn","301","(1.35208,103.82)","Singapore","None","Peng Cheng Laboratory, Shenzhen, 518055, Guangdong Province, China.","Ren Z, Ren Y, Li Z, Xu H","","National Natural Science Foundation of China",12,"China"
"38707541",2024-04-12,"SUDAZFLNC",0.99089843,"SUDAZFLNC",0.99089843,"",0,1,"http://sudarna.website","HTTPConnectionPool(host='sudarna.website', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b1542970>: Failed to establish a new connection: [Errno -3] Temporary failure in name resolution'))","",NA,"None","Center for Circadian Clocks, Soochow University, Suzhou 215123, Jiangsu, China.","Mishra SK, Wang H","","",1,"China"
"38844475",2024-06-06,"ssREAD",0.9913131,"ssREAD",0.9913131,"for",0.731678009,1,"http://bmblx.bmi.osumc.edu/ssread","302","(39.9914,-83.0034)","United States","http://web.archive.org/web/20260210212107/https://bmblx.bmi.osumc.edu/ssread/","Department of Biomedical Informatics, The Ohio State University, Columbus, OH, 43210, USA.","Wang C, Acosta D, McNutt M, Bian J, Ma A, Fu H, Ma Q","","NIGMS NIH HHS, U.S. Department of Health & Human Services | NIH | National Human Genome Research Institute (NHGRI), NIA NIH HHS, NHGRI NIH HHS",58,"United States"
"39226898",2024-09-02,"SpliceVarDB",0.996931612,"SpliceVarDB",0.996931612,"",0,1,"http://splicevardb.org","HTTPConnectionPool(host='splicevardb.org', port=80): Pool is closed.","",NA,"http://web.archive.org/web/20260607170759/https://splicevardb.org/","Children's Cancer Institute, Lowy Cancer Research Centre, UNSW Sydney, Sydney, NSW, Australia; School of Clinical Medicine, UNSW Medicine & Health, UNSW Sydney, Sydney, NSW, Australia; UNSW Centre for Childhood Cancer Research, UNSW Sydney, Sydney, NSW, Australia.","Sullivan PJ, Quinn JMW, Wu W, Pinese M, Cowley MJ","","NSW Health, University of New South Wales, Petre Foundation, University of Sydney, Children&apos;s Medical Research Institute, Fulbright Association, National Health and Medical Research Council, Kids Cancer Alliance, Australian Government, Cancer Australia",18,"Australia, Australia, Australia"
"39373488",2025-01-01,"SubCELL",0.981325626,"SubCELL",0.981325626,"",0,1,"http://idrblab.org/subcell","301","(36.7783,-119.418)","United States","None","College of Pharmaceutical Sciences, Department of Pharmacy,Â Second Affiliated Hospital, Zhejiang University School of Medicine, State Key Laboratory of Advanced Drug Delivery and Release Systems, Zhejiang University, HangzhouÂ 310058, China.","Zhang Y, Jiang W, Li T, Xu H, Zhu Y, Fang K, Ren X, Wang S, Chen Y, Zhou Y, Zhu F","","Leading Talent of the âTen Thousand Planâ National High-Level Talents Special Support Plan of China, The Information Technology Center of Zhejiang University, Double Top-Class University, Fundamental Research Funds for Central Universities, National Key R&amp;D Program of China, National Natural Science Foundation of China, Alibaba-Zhejiang University Joint Research Center of Future Digital Healthcare, Leading Talent of the 'Ten Thousand Plan' National High-Level Talents Special Support Plan of China, Ningbo Top Talent Project, National Natural Science Foundation of China, Key R&D Program of Zhejiang, Westlake Laboratory (Westlake Lab of Life Sciences and Biomedicine), National Key R&D Program of China, National Key R&D Program of China, National Natural Science Foundation of China, Shenzhen Bay Laboratory, National Natural Science Foundation of China, Westlake Laboratory, National Key R&amp;D Program of China, Alibaba Cloud, Key R&amp;D Program of Zhejiang, Natural Science Foundation of Zhejiang Province",2,"China"
"39395187",2024-10-01,"StopKB",0.998215437,"StopKB",0.998215437,"",0,1,"http://lbgi.fr/stopkb","301","(48.5848,7.7419)","France","http://web.archive.org/web/20260306173005/https://lbgi.fr/stopkb/","Complex Systems and Translational Bioinformatics (CSTB), ICube laboratory-CNRS, University of Strasbourg, CRBS, 1 rue EugÃ¨ne Boeckel, Strasbourg 67000, France.","Haas N, Thompson JD, Renaud JP, Chennen K, Poch O","","Agence Nationale de la Recherche (ANR), University of Strasbourg, Anr, INSERM, MYO-xIA Project, Agence Nationale de la Recherche",2,"France"
"39413165",2025-01-01,"SYNBIP",0.99620223,"SYNBIP",0.99620223,"",0,1,"http://idrblab.org/synbip","301","",NA,"None","Chongqing Key Laboratory of Natural Product Synthesis and Drug Research, School of Pharmaceutical Sciences, Chongqing University, No. 55Â South University Town Road, High-tech Zone, ChongqingÂ 401331, China.","Li Y, Li F, Duan Z, Liu R, Jiao W, Wu H, Zhu F, Xue W","","Natural Science Foundation of Chongqing, Technology Innovation and Application Demonstration Project of Chongqing, Entrepreneurship and Innovation Support Plan for Chinese Overseas Students of Chongqing",7,"China"
"39470702",2025-01-01,"stSNV",0.996121168,"stSNV",0.996121168,"",0,1,"http://bio-bigdata.hrbmu.edu.cn/stSNV/index.jsp","301","(45.7004,126.62)","China","None","College of Bioinformatics Science and Technology, Harbin Medical University, No.157 Baojian Road, Harbin, HeilongjiangÂ 150081, China.","Yang C, Liu Y, Wang X, Jia Q, Fan Y, Lu Z, Shi J, Liu Z, Chen G, Li J, Lu W, Zhou W, Lv D, Zou H, Xu J, Li Y, Jiang Q, Wang T, Shao T","","National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Heilongjiang Province, National Natural Science Foundation of China, National Natural Science Foundation of China, Postdoctoral Scientific Research Developmental Fund of Heilongjiang Province",13,"China"
"39526399",2025-01-01,"SV4GD",0.988175511,"SV4GD",0.988175511,"Structural Variation for Genetic Diseases",0.980160505,1,"http://bio-computing.hrbmu.edu.cn/SV4GD","302","",NA,"None","National Health Commission Key Laboratory of Molecular Probes and Targeted Diagnosis and Therapy, Harbin Medical University, No.157 Baojian Road, Nangang District, Harbin 150081, China.","Shi L, Zhang S, Li Y, Li H, Wang X, Du M, Zhang M, Ke L, Zhang Y, Xu C, Tan S, Zhang Z, Zhang D, Wang J, Qi C, Liu X, Wang X, Qian K, Cheng L, Zhang X","","National Key R&D Program of China, National Key R&amp;D Program of China, Tou-Yan Innovation Team Program, Heilongjiang Postdoctoral Fund, National Natural Science Foundation of China, National Natural Science Foundation of China",0,"China"
"39577557",2024-12-04,"TCM-ADIP",0.994661498,"TCM-ADIP",0.994661498,"",0,1,"http://cbcb.cdutcm.edu.cn/TCM-ADIP","301","(39.9997,116.326)","China","None","State Key Laboratory of Southwestern Chinese Medicine Resources, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, China; School of Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu 611137, China; Institute of Material Medica Integration and Transformation for Brain Disorders, Chengdu University Traditional Chinese Medicine, Chengdu 611137, China.","Hu L, Tang Q, Meng F, Xu Y, Chen W, Xu S","","National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Sichuan Province",1,"China, China, China"
"39788962",2025-01-09,"SSCV",0.900699377,"SSCV",0.900699377,"",0,1,"http://sscvdb.io","301","(1.35208,103.82)","Singapore","http://web.archive.org/web/20260611090737/https://sscvdb.io/","Division of Genome Analysis Platform Development, National Cancer Center Research Institute, Tokyo, Japan.","Iida N, Okada A, Kobayashi Y, Chiba K, Yatabe Y, Shiraishi Y","","Japan Agency for Medical Research and Development, Japan Agency for Medical Research and Development (AMED)",3,"Japan"
"40011321",2025-02-26,"SUBTLEX-AR",0.994041661,"SUBTLEX-AR",0.994041661,"",0,1,"http://subtlexar.uaeu.ac.ae","HTTPConnectionPool(host='subtlexar.uaeu.ac.ae', port=80): Pool is closed.","",NA,"None","Department of Cognitive Sciences, United Arab Emirates University, Al Ain, 15551, UAE. s.boudelaa@uaeu.ac.ae.","Boudelaa S, Carreiras M, Jariya N, Perea M","","United Arab Emirates University",0,"United Arab Emirates"
"40036846",2025-02-01,"TcEVdb",0.99835062,"TcEVdb",0.99835062,"",0,1,"http://guolab.wchscu.cn/TcEVdb","405","",NA,"None","College of Life Sciences, University of Chinese Academy of Sciences, Beijing 100049, China.","Luo T, Shen WK, Zhang CY, Song DD, Zhang XQ, Guo AY, Lei Q","","West China Hospital of Sichuan University, National Natural Science Foundation of China",0,"China"
"40140942",2025-03-26,"STRchive",0.996320248,"STRchive",0.996320248,"",0,1,"http://strchive.org","301","(47.4815,-122.246)","United States","None","Department of Human Genetics, University of Utah, Salt Lake City, UT, USA.","Hiatt L, Weisburd B, Dolzhenko E, Rubinetti V, Avvaru AK, VanNoy GE, Kurtas NE, Rehm HL, Quinlan AR, Dashnow H","","NCI NIH HHS, National Health and Medical Research Council, NHGRI NIH HHS, National Human Genome Research Institute, NHGRI NIH HHS, NHGRI NIH HHS, NCI NIH HHS, NCATS NIH HHS, National Cancer Institute, NHGRI NIH HHS, National Human Genome Research Institute",22,"United States"
"40315246",2025-05-01,"STCDB",0.997263134,"STCDB",0.997263134,"",0,1,"http://bis.zju.edu.cn/STCDB","302","(39.9997,116.326)","China","http://web.archive.org/web/20260110162238/https://bis.zju.edu.cn/STCDB/","Department of Bioinformatics, Institute of Biophysics, College of Life Sciences; Institute of Hematology, Zhejiang University School of Medicine, The First Affiliated Hospital, Zhejiang University, Hangzhou 310058, China.","Gong B, Li S, Chen Y, Liu L, HofestÃ¤dt R, Chen M","","SRTP Program of Zhejiang University, Zhejiang University",0,"China"
"40626310",2025-06-20,"TCMAP",0.992057443,"TCMAP",0.992057443,"",0,1,"http://cellknowledge.com.cn/tcmap","404","",NA,"None","Department of Spleen and Stomach Diseases, The Affiliated Traditional Chinese Medicine Hospital of Southwest Medical University, Luzhou, Sichuan, China.","Zhou X, Yang Y, Liu YL, Hao WA, Ao XY, Liu JQ, Zhang Y, Li Z","","",0,"China"
"40635974",2025-04-10,"TCMKD",0.997290432,"TCMKD",0.997290432,"TCM knowledge discovery",0.696811914,1,"http://cbcb.cdutcm.edu.cn/TCMKD","301","(39.9997,116.326)","China","None","State Key Laboratory of Southwestern Chinese Medicine Resources, Innovative Institute of Chinese Medicine and Pharmacy, Chengdu University of Traditional Chinese Medicine, Chengdu, 611137, China.","Xiao W, Zhang M, Zhao D, Meng F, Tang Q, Hu L, Chen H, Xu Y, Tian Q, Li M, Zhang G, Leng L, Chen S, Song C, Chen W","","Natural Science Foundation of Sichuan Province",2,"China"
"40840587",2025-08-19,"TargetPair",0.994581997,"TargetPair",0.994581997,"",0,1,"http://www.targetpair.aiddlab.com","301","(31.2222,121.4581)","China","None","School of Pharmaceutical Sciences, Shanghai Engineering Research Center of Immunotherapeutics, Fudan University, Shanghai 201203, China.","Zhou K, Li X, Yang Y, Hou D, Wang S, Lin H, Yin R, Ju D, Zeng X, Wang S","","National Natural Science Foundation of China, National Natural Science Foundation of China, Shanghai Lingjun Program",0,"China"
"40996712",2025-01-01,"StrainInfo",0.993214726,"StrainInfo",0.993214726,"",0,1,"http://straininfo.dsmz.de","301","(50.742,7.0601)","Germany","no_wayback","Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures, InhoffenstraÃe 7B, 38124 Braunschweig, Germany.","Lissin A, Schober I, Witte JF, LÃ¼ken H, Podstawka A, Koblitz J, Bunk B, Dawyndt P, Vandamme P, de Vos P, Overmann J, Reimer LC","","German Research Foundation",2,"Germany"
"41072145",2025-10-09,"TargetRX",0.951134205,"TargetRX",0.951134205,"",0,1,"http://www.targetrx-atlas.cn","200","(39.9042,116.4073)","China","None","Department of Neurosurgery, The Second Affiliated Hospital of Harbin Medical University, #246 Xuefu Road, 150086, Harbin, Heilongjiang Province, PR China.","Liu Y, Xu F, Wang T, Wang Y, Hu J, Zhao Y, Liu M, Jiang C, Meng X, Cai J","","National Natural Science Foundation of China, Harbin Medical University, China Postdoctoral Science Foundation, National Natural Science Foundation of China, National Natural Science Foundation of China, National Natural Science Foundation of China, Natural Science Foundation of Heilongjiang Province, Natural Science Foundation of Heilongjiang Province, Heilongjiang Postdoctoral Science Foundation, National Natural Science Foundation of China, China Postdoctoral Science Foundation, Natural Science Foundation of Heilongjiang Province, Heilongjiang Postdoctoral Science Foundation",0,"China"
"41439023",2025-12-02,"StructRMDB",0.997463644,"StructRMDB",0.997463644,"",0,1,"http://www.rnamd.org/StructRMDB/index.html","200","(22.3193,114.169)","Hong Kong","None","Department of Biosciences and Bioinformatics, Xi'an Jiaotong-Liverpool University, Suzhou, Jiangsu 215123, China.","Zhang Z, Wang X, Zhou J, Meng J, Song B, Liang Y, Cai Y, Ma J","","Xiâan Jiaotong-Liverpool University, National Natural Science Foundation of China, Xiâan Jiaotong-Liverpool University",0,"China"
"37650644",2024-01-01,"TPIA2",0.995158553,"TPIA2",0.995158553,"tea plant information archive for Camellia genomics",0.851930827,1,"http://tpia.teaplants.cn","301","",NA,"http://web.archive.org/web/20260803103850/https://tpia.teaplants.cn/","State Key Laboratory of Tea Plant Biology and Utilization, Anhui Agricultural University, HefeiÂ 230036, China.","Gao Q, Tong W, Li F, Wang Y, Wu Q, Wan X, Xia E","","Natural Science Research Project of University in Anhui Province, Natural Science Research Project of University in Anhui Province, National Key Research and Development Program of China, National Natural Science Foundation of China, Natural Science Research Project of University in Anhui Province, National Natural Science Foundation of China, National Natural Science Foundation of China",36,"China"
"37850638",2024-01-01,"TheMarker",0.959549606,"TheMarker",0.959549606,"",0,1,"http://idrblab.org/themarker","301","(36.7783,-119.418)","United States","http://web.archive.org/web/20240419085638/https://idrblab.org/themarker/","College of Pharmaceutical Sciences, The First Affiliated Hospital, The Second Affiliated Hospital, Zhejiang University School of Medicine, Zhejiang University, HangzhouÂ 310058, China.","Zhang Y, Zhou Y, Zhou Y, Yu X, Shen X, Hong Y, Zhang Y, Wang S, Mou M, Zhang J, Tao L, Gao J, Qiu Y, Chen Y, Zhu F","","Key R&amp;D Program of Zhejiang Province, National Natural Science Foundation of China, Leading Talent of the âTen Thousand Planâ National High-Level Talents Special Support Plan of China, National Key R&amp;D Program of China, Natural Science Foundation of Zhejiang Province, Alibaba Cloud, The Double Top-Class Universities, Fundamental Research Funds for Central Universities, National Natural Science Foundation of China, National Natural Science Foundation of China, Alibaba-Zhejiang University Joint Research Center of Future Digital Healthcare, Leading Talent of the 'Ten Thousand Plan' National High-Level Talents Special Support Plan of China, Westlake Laboratory, Zhejiang University, National Natural Science Foundation of China, National Natural Science Foundation of China",42,"China"
"37992291",2024-01-01,"TFCheckpoint",0.997525752,"TFCheckpoint",0.997525752,"",0,1,"http://www.tfcheckpoint.org/index.php","405","",NA,"http://web.archive.org/web/20251211110432/https://www.tfcheckpoint.org/index.php","Department of Clinical and Molecular Medicine, Norwegian University of Science and Technology, Trondheim,Â NO-7491, Norway.","Acencio ML, Vazquez M, Chawla K, LÃ¦greid A, Kuiper M","","Norwegian University of Science and Technology",2,"Norway"
"38204360",2024-01-01,"The African Human Microbiome Portal",0.871233753,"AHMP",0.51055599,"The African Human Microbiome Portal",0.871233753,1,"http://microbiome.h3abionet.org","301","(-33.914,18.4129)","South Africa","no_wayback","None","Kiran A, Hanachi M, Alsayed N, Fassatoui M, Oduaran OH, Allali I, Maslamoney S, Meintjes A, Zass L, Rocha JD, Kefi R, Benkahla A, Ghedira K, Panji S, Mulder N, Fadlelmola FM, Souiai O","","The National Human Genome Research Institute of the National Institutes of Health, NHGRI NIH HHS",5,"NA"
"38213995",2024-01-11,"TSCRE",0.997327864,"TSCRE",0.997327864,"",0,1,"http://tscre.zsqylab.com","200","(22.273,114.1498)","Hong Kong","http://web.archive.org/web/20250125214225/http://tscre.zsqylab.com/","Clinical Big Data Research Center, Scientific Research Center, The Seventh Affiliated Hospital of Sun Yat-sen University, ShenzhenÂ 518107, P.R. China.","Peng G, Liu B, Zheng M, Zhang L, Li H, Liu M, Liang Y, Chen T, Luo X, Shi X, Ren J, Zheng Y","","Sun Yat-sen University, Natural Science Foundation of Guangdong Province, National Natural Science Foundation of China, Shenzhen Science and Technology Innovation Commission, Natural Science Foundation of Guangdong Province, National Natural Science Foundation of China, National Natural Science Foundation of China, Shenzhen Science and Technology Innovation Commission",1,"China"
"38229051",2024-01-16,"TM-MC",0.987089356,"TM-MC",0.987089356,"",0,1,"http://tm-mc.kr","HTTPConnectionPool(host='tm-mc.kr', port=80): Pool is closed.","",NA,"http://web.archive.org/web/20260608145750/https://tm-mc.kr/","KM Data Division, Korea Institute of Oriental Medicine, Daejeon, 34054, Republic of Korea. skkim@kiom.re.kr.","Kim SK, Lee MK, Jang H, Lee JJ, Lee S, Jang Y, Jang H, Kim A","","Ministry of Science and ICT, Korea Institute of Oriental Medicine",11,"Korea, Korea"
"38582080",2024-04-05,"TR-gnomAD",0.992132914,"TR-gnomAD",0.992132914,"Genome Aggregation Database",0.782381237,1,"http://wlcb.oit.uci.edu/TRgnomAD","301","",NA,"http://web.archive.org/web/20250214084155/https://wlcb.oit.uci.edu/TRgnomAD/","Division of Computational Biomedicine, Department of Biological Chemistry, School of Medicine, University of California, Irvine, Irvine, CA 92697, USA. Electronic address: yac7@uci.edu.","Cui Y, Ye W, Li JS, Li JJ, Vilain E, Sallam T, Li W","","National Institutes of Health, NIH HHS, NIH HHS, NIH HHS, NHGRI NIH HHS, NHGRI NIH HHS, National Institutes of Health, NIH HHS, NIH HHS, NCI NIH HHS, National Institutes of Health, NCI NIH HHS, NIH HHS, National Heart, Lung, and Blood Institute, National Institutes of Health, NHLBI NIH HHS, NIH HHS, National Institutes of Health, NIH HHS, National Institutes of Health, NIH HHS, NIH HHS, NCI NIH HHS, NHLBI NIH HHS, National Human Genome Research Institute, NCATS NIH HHS, Broad Institute, National Institutes of Health, NHLBI NIH HHS, NIH HHS, NIH HHS, NCI NIH HHS, NHGRI NIH HHS, National Institutes of Health, NIH HHS, NIH HHS, National Institutes of Health, NHLBI NIH HHS, National Institutes of Health, National Institutes of Health, National Institutes of Health, NIH HHS, NIH HHS, NIH HHS, NHLBI NIH HHS, National Institutes of Health, National Institutes of Health, National Institutes of Health, National Institutes of Health, NIH HHS, NHLBI NIH HHS, NIH HHS, NIH HHS",35,"United States"
"38707542",2024-04-16,"TFTG",0.997801721,"TFTG",0.997801721,"Transcription Factor and Target Genes",0.982798271,1,"http://tf.liclab.net/TFTG","301","(22.3193,114.169)","Hong Kong","no_wayback","The First Affiliated Hospital & Hunan Provincial Key Laboratory of Multi-omics And Artificial Intelligence of Cardiovascular Diseases, Hengyang Medical School, University of South China, Hengyang, Hunan 421001, China.","Zhou X, Zhou L, Qian F, Chen J, Zhang Y, Yu Z, Zhang J, Yang Y, Li Y, Song C, Wang Y, Shang D, Dong L, Zhu J, Li C, Wang Q","","National Natural Science Foundation of China",11,"China, China"
"38776380",2024-05-01,"TPCN",0.960939407,"TPCN",0.960939407,"",0,1,"http://www.tpcn.pro","200","",NA,"http://web.archive.org/web/20260522232258/http://www.tpcn.pro/","Institute for Medicinal Plants, College of Plant Science and Technology, Huazhong Agricultural University, Wuhan 430070, China.","Li W, Chen Y, Chen Y, Yang R, Hu Z, Wei S, Hu S, Xiong X, Wang M, Lubeiny A, Li X, Feng M, Dong S, Xie X, Nie C, Zhang J, Luo Y, Zhou Y, Liu R, Pan J, Kong DX, Hu X","","Shennongjia Academy of Forestry, Hubei, China, Yunnan Science and Technology Program, National Science &amp; Technology Fundamental Resources Investigation Program of China, Hubei Technology Innovation Center for Agricultural Sciences, Program of Hubei Province for International Cooperation, National Natural Science Foundation of China",1,"China"
"38841284",2024-05-22,"TriticeaeSSRdb",0.986291707,"TriticeaeSSRdb",0.986291707,"",0,1,"http://triticeaessrdb.com","200","(23.1181,113.2539)","China","http://web.archive.org/web/20260609021523/http://triticeaessrdb.com/","College of Bioscience and Engineering, Jiangxi Agricultural University, Nanchang, Jiangxi, China.","Li T, Cai S, Cai Z, Fu Y, Liu W, Zhu X, Lai C, Cui L, Pan W, Li Y","","",2,"China"
