ID,publication_date,extracted_url,best_common,best_common_prob,best_full,best_full_prob,best_name,best_name_prob,article_count
37857659,2023-10-19,http://bblserver.org.in/ampdb,AMPDB,0.991376578807831,Anti-Microbial Peptide Database version 1âÃÂ¬ÃâÃÂ¬ÃâÃÂ¬ÃâÃÂ¬ÃâÃÂ¬ÃâÃÂ¬ÃâÃÂ¬ÃâÃÂ¬Ã,0.937014544010162,AMPDB,0.991376579,1
26727469,2016-01-04,http://bbprof.immt.res.in/embf,dEMBF,0.996164143,Database of Enzymes of Microalgal Biofuel Feedstock,0.963428038,dEMBF,0.996164143,1
23550061,2013-04-02,http://bcb.dfci.harvard.edu/ovariancancer,curatedOvarianData,0.78992039,,0,curatedOvarianData,0.78992039,1
33068435,2021-01-01,http://bcb.unl.edu/AcrDB,AcrDB,0.997832954,,0,AcrDB,0.997832954,1
32941621,2021-01-01,http://bcb.unl.edu/dbCAN_PUL,dbCAN-PUL,0.993980992,,0,dbCAN-PUL,0.993980992,1
36399503,2023-01-01,http://bcb.unl.edu/dbCAN_seq,dbCAN2,0.933995962142944,,0,dbCAN2,0.933995962,1
33599248,2021-02-01,http://bcgenex.ico.unicancer.fr,bc-GenExMiner,0.983812017,Breast cancer gene-expression miner,0.969961941,bc-GenExMiner,0.983812017,1
32655358,2020-06-23,http://bci.med.tsinghua.edu.cn/download.html,BETA,0.910390854,BCI,0.519562721,BETA,0.910390854,1
24608034,2014-03-06,http://bcl2db.ibcp.fr,BCL2DB,0.997701004,,0,BCL2DB,0.997701004,1
25474259,2014-12-03,http://bclab.inha.ac.kr/dbbp,DBBP,0.99723047,DataBase of Binding Pairs in protein-nucleic acid interactions,0.836951999,DBBP,0.99723047,1
26656885,2015-12-09,http://bdg.hfut.edu.cn/kir/index.html,KIR,0.991020302,Kiwifruit Information Resource,0.94024086,KIR,0.991020302,1
28365721,2017-01-01,http://bdg.hfut.edu.cn/pcppi/index.html,PCPPI,0.994418144,Penicillium -Crop Protein-Protein Interactions,0.860982812,PCPPI,0.994418144,1
23764453,2013-06-10,http://bdgene.psych.ac.cn,BDgene,0.972416461,,0,BDgene,0.972416461,1
23084601,2012-10-18,http://bejerano.stanford.edu/pesnpdb,PESNPdb,0.998070478,,0,PESNPdb,0.998070478,1
22238270,2012-01-11,http://besckb.ornl.gov,BESC,0.902424991,,0,BESC,0.902424991,1
21591763,2011-06-08,http://betenbaugh.jhu.edu/GlycoFish,GlycoFish,0.797046423,,0,GlycoFish,0.797046423,1
22250003,2012-01-15,http://bfgr.plantbiology.msu.edu,BFGR,0.983292729,Biofuel Feedstock Genomics Resource,0.972530476,BFGR,0.983292729,1
33037820,2021-01-01,http://bgee.org,Bgee,0.995789826,,0,Bgee,0.995789826,1
24271386,2013-11-22,http://bhapp.c2b2.columbia.edu/OnTheFly/index.php,OnTheFly,0.997192144,,0,OnTheFly,0.997192144,1
23193263,2012-11-27,http://bhapp.c2b2.columbia.edu/PrePPI,PrePPI,0.997049689,,0,PrePPI,0.997049689,1
26909679,2016-02-24,http://bi.sky.zstu.edu.cn/DsTRD/home.php,DsTRD,0.992711484,Danshen Transcriptional Resource Database,0.94311095,DsTRD,0.992711484,1
36263784,2023-01-01,http://bic.jhlab.tw,BIC,0.937889814,,0,BIC,0.9378898144,1
25097386,2014-06-30,http://bicmku.in/ProADD,ProADD,0.992834508,,0,ProADD,0.992834508,1
25776024,2015-03-16,http://bicresources.jcbose,LMPID,0.998238027,Linear Motif mediated Protein Interaction Database,0.925727314,LMPID,0.998238027,1
32345779,2020-01-01,http://bicresources.jcbose.ac.in,PSCRIdb,0.996715069,,0,PSCRIdb,0.996715069,1
28454513,2017-04-28,http://bicresources.jcbose.ac.in/ssaha4/mycbase,MYCbase,0.986929297,,0,MYCbase,0.986929297,1
36624664,2023-01-01,http://bidd.group/NPASS,NPASS,0.981160759925842,,0,NPASS,0.98116076,1
"37833498, 37528331, 36406421",2023-10-13,http://bidd.group/spacelid,SpaceLID,0.988763779401779,Space Life Investigation Database,0.94957871735096,SpaceLID,0.988763779,3
23178820,2012-11-21,"http://bidd.nus.edu.sg/group/MicrobPad/MicrobPad.asp, http://pha-bidd.nus.edu.sg/group/MicrobPad/MicrobPad.asp",MicrobPad MD,0.995625615,microbial pathogen diagnostic methods database,0.982669552,MicrobPad MD,0.995625615,1
30357356,2019-01-01,http://bidd2.nus.edu.sg/CMAUP,CMAUP,0.998420835,Collective Molecular Activities of Useful Plants,0.974408348,CMAUP,0.998420835,1
28549078,2017-10-01,http://bidd2.nus.edu.sg/herod/index.php,HEROD,0.983515739,,0,HEROD,0.983515739,1
25913159,2015-04-23,http://bif.uohyd.ac.in/closindb,ClosIndb,0.993508637,,0,ClosIndb,0.993508637,1
23185330,2012-11-21,http://bif.uohyd.ac.in/cpc,CyanoPhyChe,0.996099055,,0,CyanoPhyChe,0.996099055,1
30381914,2018-11-28,http://bif.uohyd.ac.in/medserver,MedPServer,0.69970268,,0,MedPServer,0.69970268,1
22419844,2012-02-28,http://bif.uohyd.ac.in/nemedplant/orhttp://202.41.85.11/nemedplant,NeMedPlant,0.994859576,,0,NeMedPlant,0.994859576,1
32367112,2020-01-01,http://big.cdu.edu.cn/macsnvdb,MACSNVdb,0.99785769,,0,MACSNVdb,0.99785769,1
31599098,2019-10-28,http://big.cdu.edu.cn/psmd,PSMD,0.98416996,Pan-Species Microsatellite Database,0.979983436,PSMD,0.98416996,1
"33175170, 32102777, 33704069",2021-01-01,http://bigd.big.ac.cn,2019nCoVR,0.997189482,2019 Novel Coronavirus Resource,0.953625798,2019nCoVR,0.997189482,3
30357418,2019-01-01,http://bigd.big.ac.cn/edk,EDK,0.992027998,Editome-Disease Knowledgebase,0.989611737,EDK,0.992027998,1
30364969,2019-01-01,http://bigd.big.ac.cn/ewas,EWAS Atlas,0.979906976,,0,EWAS Atlas,0.979906976,1
31811943,2019-08-01,http://bigd.big.ac.cn/gliomaDB,GliomaDB,0.996975422,,0,GliomaDB,0.996975422,1
28387199,2017-02-02,"http://bigd.big.ac.cn/gsa, http://gsa.big.ac.cn",GSA,0.994967302,Genome Sequence Archive,0.958378598,GSA,0.994967302,1
"29069473, 33170268",2021-01-01,http://bigd.big.ac.cn/gvm,GVM,0.997632504,Genome Variation Map,0.979110241,GVM,0.997632504,2
30371881,2019-01-01,http://bigd.big.ac.cn/idog,iDog,0.997192383,,0,iDog,0.997192383,1
33045751,2021-01-01,http://bigd.big.ac.cn/lncexpdb,LncExpDB,0.998109341,,0,LncExpDB,0.998109341,1
"31599330, 27987180, 24185698",2020-01-01,http://bigd.big.ac.cn/lsd,LSD,0.993650754,leaf senescence database,0.934000885,LSD,0.993650754,3
30335176,2019-01-01,http://bigd.big.ac.cn/nucmap,NucMap,0.996892318,nucleosome positioning map,0.91362164,NucMap,0.996892318,1
31620779,2020-01-01,http://bigd.big.ac.cn/padsarsenal,PADS,0.94088002,prokaryotic antiviral defense system,0.965218917,prokaryotic antiviral defense system,0.965218917,1
30465539,2018-11-01,"http://bigd.big.ac.cn/vcg/, http://bigd.big.ac.cn/gvm",VCGDB,0.950244635,Virtual Chinese Genome Database,0.920584655,VCGDB,0.950244635,1
"34536568, 28137767",2021-08-01,http://bigdata.ibp.ac.cn/SmProt,SmProt,0.989004731,small proteins database,0.90862302,SmProt,0.989004731,2
33010170,2021-01-01,http://bigfam.bioinformatics.nl,BiG-FAM,0.988548267,biosynthetic gene cluster families,0.828322877,BiG-FAM,0.988548267,1
"26476456, 31696234",2015-10-17,http://bigg.ucsd.edu,BiGG,0.950149775,,0,BiGG,0.950149775,2
34081565,2021-06-02,http://bike-bee.snu.ac.kr,BEE,0.989852111,Biomedical Entity Explorer,0.810965747,BEE,0.989852111,1
21276248,2011-01-28,"http://bindr.gdcb.iastate.edu/ZFNGenome, http://www.zincfingers.org",ZFNGenome,0.933807492,inc Finger,0.642919501,ZFNGenome,0.933807492,1
"36215029, 31584099",2023-01-01,http://bio-annotation.cn/gutMDisorder,gutMDisorder,0.997505665,,0,gutMDisorder,0.997505665,2
34500458,2022-01-01,http://bio-annotation.cn/gutmgene,gutMGene,0.995524942874908,,0,gutMGene,0.995524943,1
36189892,2023-01-01,http://bio-annotation.cn/microbiota,microbioTA,0.997455775737762,,0,microbioTA,0.997455776,1
34634820,2022-01-01,http://bio-annotation.cn/scovid,SCovid,0.997657120227814,,0,SCovid,0.99765712,1
34774049,2021-11-13,http://bio-big-data.cn:8080/DREAM,DREAM,0.993100206,Drug Response Gene Expression Associated Map,0.914302438,DREAM,0.993100206,1
34846641,2021-11-30,http://bio-bigdata.cn/HODD,HODD,0.994872093,Human Ophthalmic Diseases Database,0.989201119,HODD,0.994872093,1
36239391,2022-11-01,http://bio-bigdata.hrbmu.edu.cn/AgingBank,AgingBank,0.995045781135559,,0,AgingBank,0.995045781,1
37699323,2023-09-09,http://bio-bigdata.hrbmu.edu.cn/ATOdb/index.jsp,ATOdb,0.997500002384186,,0,ATOdb,0.997500002,1
29939204,2019-09-01,"http://bio-bigdata.hrbmu.edu.cn/CARDIO-LNCRNAS/, http://www.bio-bigdata.net/CARDIO-LNCRNAS",CARDIO-LNCRNAS,0.93584047,,0,CARDIO-LNCRNAS,0.93584047,1
36243976,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/CellTracer,CellTracer,0.996495783,,0,CellTracer,0.9964957833,1
35356543,2022-03-07,http://bio-bigdata.hrbmu.edu.cn/HVPPI,HVPPI,0.991107195615768,Human-Virus Protein-Protein Interaction database,0.99244288964705,Human-Virus Protein-Protein Interaction database,0.99244289,1
36099422,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/IEAtlas,IEAtlas,0.997461795806885,,0,IEAtlas,0.997461796,1
36271790,2023-01-01,http://bio-bigdata.hrbmu.edu.cn/ImmCluster,ImmCluster,0.994123935699463,,0,ImmCluster,0.994123936,1
34755873,2021-12-01,http://bio-bigdata.hrbmu.edu.cn/ImmReg,ImmReg,0.986415982,,0,ImmReg,0.986415982,1
32193291,2020-03-19,http://bio-bigdata.hrbmu.edu.cn/LncSpA,LncSpA,0.997582436,,0,LncSpA,0.997582436,1
35595213,2022-05-17,http://bio-bigdata.hrbmu.edu.cn/rna2immune/home.jsp,RNA2Immune,0.987332165241242,,0,RNA2Immune,0.987332165,1
31799597,2020-12-01,http://bio-bigdata.hrbmu.edu.cn/RNAactDrug,RNAactDrug,0.996623337,,0,RNAactDrug,0.996623337,1
34570220,2022-01-01,http://bio-bigdata.hrbmu.edu.cn/TransLnc,TransLnc,0.996770262718201,,0,TransLnc,0.996770263,1
21177659,2011-01-01,http://bio-cluster.iis.sinica.edu.tw/TMPad,TMPad,0.989770174,TransMembrane Protein Helix-Packing Database,0.981935009,TMPad,0.989770174,1
37743473,2023-09-25,http://bio-gateway.aigene.org.cn/g/CrMP,CrMP-Sol,0.993337690830231,,0,CrMP-Sol,0.993337691,1
21782820,2011-07-18,http://bio.dfci.harvard.edu/DFRMLI,DFRMLI,0.90959398,Dana-Farber Repository for,0.82518174,DFRMLI,0.90959398,1
22165817,2011-10-18,http://bio.informatics.iupui.edu/homer,HOMER,0.992719769,Human Organ-specific Molecular,0.831779265,HOMER,0.992719769,1
23046413,2012-09-11,http://bio.informatics.iupui.edu/PAGED,PAGED,0.99276948,Pathway And Gene Enrichment Database,0.900361799,PAGED,0.99276948,1
37805704,2023-10-01,http://bio.liclab.net/Aging-ReG,AgingReG,0.994641721248627,,0,AgingReG,0.994641721,1
33045741,2021-01-01,http://bio.liclab.net/LncSEA/index.php,LncSEA,0.996705592,,0,LncSEA,0.996705592,1
38125297,2023-11-15,http://bio.liclab.net/SCInter/index.php,SCInter,0.994511127471924,comprehensive Single-Cell transcriptome integration database for human and mouse,0.956705987453461,SCInter,0.994511127,1
34986601,2022-01-01,http://bio.liclab.net/TF-Marker,TF-Marker,0.987078094482422,Marker database,0.678124114871025,TF-Marker,0.987078094,1
35186035,2022-02-04,http://bio.liclab.net/trmir/index.html,TRmir,0.995415806770325,human transcriptional regulation of miRNAs,0.951509043574333,TRmir,0.995415807,1
32047897,2021-03-01,http://bio.licpathway.net/TRlnc,TRlnc,0.99749732,for human regulatory information of lncRNAs,0.931201637,TRlnc,0.99749732,1
37258914,2023-01-01,http://bio.med.ucm.es/epipox,EPIPOX,0.990239918231964,,0,EPIPOX,0.990239918,1
27465544,2016-07-27,http://bio.njfu.edu.cn/igdd,IGDD,0.995845596,Intronless Genes Database in Dicots,0.981970423,IGDD,0.995845596,1
25347823,2014-10-27,http://bio.scu.edu.cn:8085/MitProNet,MitProNet,0.994459689,,0,MitProNet,0.994459689,1
31405382,2019-08-12,http://bio.tools,bio.tools,0.987343351,,0,bio.tools,0.987343351,1
30329142,2019-01-01,"http://biocc.hrbmu.edu.cn/CancerSEA/, http://202.97.205.69/CancerSEA",CancerSEA,0.997147083,,0,CancerSEA,0.997147083,1
29059320,2018-01-01,http://biocc.hrbmu.edu.cn/DiseaseEnhancer,DiseaseEnhancer,0.996761441,,0,DiseaseEnhancer,0.996761441,1
26039571,2015-06-03,http://biocc.hrbmu.edu.cn/GPA,GPA,0.900930822,Gene Perturbation Atlas,0.898518195,GPA,0.900930822,1
26944085,2017-03-01,http://biocc.hrbmu.edu.cn/LNCat,LNCat,0.995651901,lncRNA,0.774182886,LNCat,0.995651901,1
29788225,2018-01-01,http://biocc.hrbmu.edu.cn/LnChrom,LnChrom,0.996899307,,0,LnChrom,0.996899307,1
29069402,2018-01-01,http://biocc.hrbmu.edu.cn/SEECancer,SEECancer,0.996404111,,0,SEECancer,0.996404111,1
28708831,2017-07-14,http://biochem4j.org,biochem4j,0.994090736,,0,biochem4j,0.994090736,1
25466819,2014-12-03,http://bioclaims.uib.es,WATRefNet,0.994038701,White Adipose Tissue Health Reference Network,0.908846239,WATRefNet,0.994038701,1
35445695,2022-05-01,http://biocomp.chem.uw.edu.pl/A3D2/hproteome,A3D,0.833937525749207,,0,A3D,0.833937526,1
37716955,2023-09-16,http://biocomp.chem.uw.edu.pl/A3D2/yeast,A3DyDB,0.988391510077885,yeast database,0.942084551,A3DyDB,0.98839151,1
22833525,2012-07-25,http://biocomputer.bio.cuhk.edu.hk/RedoxDB,RedoxDB,0.996839046,,0,RedoxDB,0.996839046,1
22080506,2011-11-10,http://biocomputing.it/digit,DIGIT,0.994396985,Database of ImmunoGlobulins with Integrated Tools,0.9503698,DIGIT,0.994396985,1
23698860,2013-05-21,http://biocomputing.it/tips,TiPs,0.989953816,,0,TiPs,0.989953816,1
27098585,2016-04-21,http://biodb.sdau.edu.cn/gc/index.html,Grape-CRISPR,0.896898484,,0,Grape-CRISPR,0.896898484,1
35134149,2022-02-01,http://biodb.sdau.edu.cn/PGF/index.html,PlantGF,0.993233919143677,Plant Gene Family Platform,0.788699597,PlantGF,0.993233919,1
34111777,2021-06-05,http://biodb.sdau.edu.cn/PID/index.php,PID,0.98083353,Plant Intron Database,0.959512129,PID,0.98083353,1
32159764,2020-01-01,http://biodb.swu.edu.cn/mmdb,MMHub,0.995018721,,0,MMHub,0.995018721,1
"34773623, 28977518",2022-01-01,http://biodb.swu.edu.cn/qprimerdb,qPrimerDB,0.992642581,,0,qPrimerDB,0.992642581,2
22053089,2011-11-03,http://biodev.cea.fr/interevol,InterEvol,0.992820978,,0,InterEvol,0.992820978,1
27551106,2016-08-22,http://biodev.cea.fr/interevol/ppi4dock,PPI4DOCK,0.968132639,,0,PPI4DOCK,0.968132639,1
24889152,2014-06-03,http://bioeng.swjtu.edu.cn/TSmiR,TSmiR,0.990324497,,0,TSmiR,0.990324497,1
"26578587, 23175613",2015-11-17,http://biogps.org,BioGPS,0.973907888,,0,BioGPS,0.973907888,2
27246819,2016-06-01,http://biohub.cs.manchester.ac.uk/ontology/biohub-kb.owl,BioHub,0.989485323,,0,BioHub,0.989485323,1
26401099,2015-09-10,http://bioimg.org,BioImg,0.641896486,,0,BioImg,0.641896486,1
25025376,2014-07-15,http://bioinf.hutton.ac.uk/tropiTree,tropiTree,0.987223446,,0,tropiTree,0.987223446,1
33641184,2021-03-06,http://bioinf.iiit.ac.in/dbstrips,DbStRiPs,0.990017354,Database of Structural Repeats,0.719607194,DbStRiPs,0.990017354,1
25465051,2014-12-03,http://bioinf.mind.meiji.ac.jp/a-wings,A-WINGS,0.987336159,,0,A-WINGS,0.987336159,1
26746174,2016-01-07,http://bioinf.mind.meiji.ac.jp/phapt,Pleurochrysome,0.995230675,,0,Pleurochrysome,0.995230675,1
25505034,2014-12-11,http://bioinf.mind.meiji.ac.jp/podc,PODC,0.992418885,Center,0.597645581,PODC,0.992418885,1
28111364,2017-01-01,http://bioinf.mind.meiji.ac.jp/tomatomics,TOMATOMICS,0.993693531,,0,TOMATOMICS,0.993693531,1
36494486,2022-12-09,http://bioinf.modares.ac.ir/software/ApInAPDB,ApInAPDB,0.993848919868469,Apoptosis-Inducing Anticancer Peptides Database,0.962792307,ApInAPDB,0.99384892,1
25361966,2014-10-31,http://bioinf.xmu.edu.cn/ADReCS,ADReCS,0.995718002,Adverse Drug Reaction Classification System,0.979371885,ADReCS,0.995718002,1
26166372,2015-06-01,http://bioinf.xmu.edu.cn/MVsCarta,MVsCarta,0.977910161,,0,MVsCarta,0.977910161,1
24312499,2013-12-02,http://bioinf.xmu.edu.cn/PaGenBase,PaGenBase,0.997129798,,0,PaGenBase,0.997129798,1
30837356,2019-03-01,http://bioinfnrcb.byethost7.com/nrcbbio,MusatransSSRDB,0.983545184,,0,MusatransSSRDB,0.983545184,1
30380113,2019-01-01,http://bioinfo-csi.nus.edu.sg/methmotif,MethMotif,0.995933473,,0,MethMotif,0.995933473,1
29106666,2018-01-01,http://bioinfo-mml.sjtu.edu.cn/TADB2,TADB2.0,0.957761908,,0,TADB2.0,0.957761908,1
"21398668, 25300483",2014-10-09,http://bioinfo-pharma.u-strasbg.fr/scPDB,sc-PDB,0.996898383,,0,sc-PDB,0.996898383,2
24991975,2014-07-17,http://bioinfo-pharma.u-strasbg.fr/scPDBFrag,sc-PDB-Frag,0.918389161,,0,sc-PDB-Frag,0.918389161,1
36165892,2023-01-01,http://bioinfo-scottgroup.med.usherbrooke.ca/snoDB,snoDB,0.99795717,,0,snoDB,0.99795717,1
34985769,2022-02-05,http://bioinfo-sysu.com/fpia,FPIA,0.706491954624653,profiling,0.61635160446167,FPIA,0.706491955,1
35414795,2022-03-14,http://bioinfo-sysu.com/reia,REIA,0.974006414413452,,0,REIA,0.974006414,1
26887375,2016-02-18,http://bioinfo-tool.cp.utfpr.edu.br/plantemirdb,PlanTE-MIR DB,0.85333695,,0,PlanTE-MIR DB,0.85333695,1
28966675,2017-08-09,http://bioinfo.ahau.edu.cn/pogd,POGD,0.997819841,Poaceae orphan genes database,0.986579394,POGD,0.997819841,1
29860480,2018-01-01,http://bioinfo.ahu.edu.cn,dbCRSR,0.995114565,cancer radiosensitivity regulation factors database,0.697191248,dbCRSR,0.995114565,1
30016397,2019-09-01,http://bioinfo.ahu.edu.cn:8080/dbCID,dbCID,0.99611038,database of Cancer driver InDels,0.814343606,dbCID,0.99611038,1
27192119,2016-06-01,http://bioinfo.ahu.edu.cn:8080/dbCPG/index.jsp,dbCPG,0.991826773,Cancer Predisposition Gene Database,0.988404105,dbCPG,0.991826773,1
30379998,2018-10-30,http://bioinfo.ahu.edu.cn:8080/dbCPM,dbCPM,0.986568928,of Cancer Passenger Mutations,0.904574347,dbCPM,0.986568928,1
27153700,2016-02-15,http://bioinfo.ahu.edu.cn:8080/dbDSM/index.jsp,dbDSM,0.997294545,database of Deleterious Synonymous Mutation,0.933270373,dbDSM,0.997294545,1
34314366,2021-11-05,http://bioinfo.aielab.cc/dbMCS,dbMCS,0.993598044,for anti-Cancer drug Sensitivity,0.694444135,dbMCS,0.993598044,1
26450948,2015-10-08,http://bioinfo.au-kbc.org.in/ngs/ngshome.html,CRCDA,0.995928064,resources for cancer NGS data analysis,0.909173157,CRCDA,0.995928064,1
26131021,2015-06-28,http://bioinfo.au-kbc.org.in/taxane/Taxkb,TaxKB,0.994036555,Taxane knowledge base,0.832966849,TaxKB,0.994036555,1
26438538,2015-10-04,http://bioinfo.au.tsinghua.edu.cn/dbsuper,dbSUPER,0.994813621,,0,dbSUPER,0.994813621,1
26989155,2016-03-17,http://bioinfo.au.tsinghua.edu.cn/dbwgfp,dbWGFP,0.997119367,,0,dbWGFP,0.997119367,1
30788500,2019-01-01,http://bioinfo.au.tsinghua.edu.cn/endisease,EnDisease,0.997681141,,0,EnDisease,0.997681141,1
28529078,2017-04-29,http://bioinfo.au.tsinghua.edu.cn/member/xwwang/HCSGD,HCSGD,0.997187793,Human Cellular Senescence Gene Database,0.987302474,HCSGD,0.997187793,1
24651967,2014-03-20,http://bioinfo.au.tsinghua.edu.cn/oncomirdb/Contact,oncomiRDB,0.994694889,,0,oncomiRDB,0.994694889,1
33136065,2020-11-03,http://bioinfo.bdu.ac.in/hprep,HPREP,0.984554529,,0,HPREP,0.984554529,1
32404014,2020-04-01,http://bioinfo.bdu.ac.in/pb3,PDB-2-PBv3.0,0.936054283,,0,PDB-2-PBv3.0,0.936054283,1
23239846,2012-12-13,http://bioinfo.bti.cornell.edu/radish,RadishBase,0.997795284,,0,RadishBase,0.997795284,1
30150996,2018-08-13,http://bioinfo.cimap.res.in/aromadb,AromaDb,0.996747673,,0,AromaDb,0.996747673,1
22099701,2011-11-17,http://bioinfo.cis.nctu.edu.tw/samotifbase,SA-Motifbase,0.899282444,,0,SA-Motifbase,0.899282444,1
33388027,2021-01-02,http://bioinfo.dcc.ufmg.br/propedia,Propedia,0.98778069,,0,Propedia,0.98778069,1
33181825,2020-01-01,http://bioinfo.deinfo.uepg.br/citrus,CitrusKB,0.99783051,,0,CitrusKB,0.99783051,1
35371973,2022-03-11,http://bioinfo.henu.edu.cn/GC/GCList.jsp,OSgc,0.995118737220764,Online consensus Survival analysis of gastric cancer,0.831485086017185,OSgc,0.995118737,1
21031599,2011-01-01,http://bioinfo.hr/pro-mine,PRO-MINE,0.97720556,PROtein Mutations In NEurodegeneration,0.793561556,PRO-MINE,0.97720556,1
22826268,2012-07-23,http://bioinfo.hrbmu.edu.cn/CNVD,CNVD,0.973126009,Copy Number Variation in Disease database,0.926422502,CNVD,0.973126009,1
"22135302, 27899673",2016-11-29,http://bioinfo.hrbmu.edu.cn/diseasemeth,DiseaseMeth,0.993306458,human disease methylation database,0.805280375,DiseaseMeth,0.993306458,2
24682734,2014-03-28,http://bioinfo.hrbmu.edu.cn/EpimiR,EpimiR,0.989621162,,0,EpimiR,0.989621162,1
"24885522, 27924020, 33219661",2021-01-01,http://bioinfo.hrbmu.edu.cn/LincSNP,LincSNP,0.997198164,,0,LincSNP,0.997198164,3
25308527,2014-12-01,http://bioinfo.hrbmu.edu.cn/lncefdb,LncEnvironmentDB,0.989758611,,0,LncEnvironmentDB,0.989758611,1
24850854,2014-05-21,http://bioinfo.hrbmu.edu.cn/MetaImprint,MetaImprint,0.993931651,,0,MetaImprint,0.993931651,1
25551368,2014-12-31,http://bioinfo.hrbmu.edu.cn/pd_ngsatlas,PD_NGSAtlas,0.995458275,,0,PD_NGSAtlas,0.995458275,1
23220571,2012-12-05,http://bioinfo.hrbmu.edu.cn/SM2miR,SM2miR,0.988238767,,0,SM2miR,0.988238767,1
25075616,2014-07-30,http://bioinfo.hrbmu.edu.cn/SNP_lincTFBS,SNP@lincTFBS,0.949685822,,0,SNP@lincTFBS,0.949685822,1
25932650,2015-05-01,http://bioinfo.hrbmu.edu.cn/TMREC,TMREC,0.997089624,,0,TMREC,0.997089624,1
23046449,2012-09-11,http://bioinfo.hsc.unt.edu/ipad,IPAD,0.993825734,Integrated Pathway Analysis Database for Systematic Enrichment Analysis,0.92183505,IPAD,0.993825734,1
28575155,2018-11-01,http://bioinfo.ibp.ac.cn/Dynamic-BM,Dynamic-BM,0.985531533,,0,Dynamic-BM,0.985531533,1
