ID,best_name,best_name_prob,best_common,best_common_prob,best_full,best_full_prob,article_count,extracted_url,extracted_url_status,extracted_url_country,extracted_url_coordinates,wayback_url,publication_date,affiliation,authors,grant_ids,grant_agencies,num_citations
34551437,CSCD2,0.993660927,CSCD2,0.993660927,cancer-specific circRNA database,0.962067594,1,"http://geneyun.net/CSCD2, http://gb.whu.edu.cn/CSCD2","301, 403","CN, ","(31.2222,121.4581), ","None, None",2022-01-01,"School of Computer Science, Wuhan University, Wuhan430072, China.","Feng J, Chen W, Dong X, Wang J, Mei X, Deng J, Yang S, Zhuo C, Huang X, Shao L, Zhang R, Guo J, Ma R, Liu J, Li F, Wu Y, Wu Y, Han L, He C",,"National Natural Science Foundation of China, National Key Research and Development Program of China, Frontier Projects of Wuhan for Application Foundation, Major Projects of Technological Innovation in Hubei Province, National Natural Science Foundation of China, Translational Medicine and Interdisciplinary Research Joint Fund of Zhongnan Hospital of Wuhan University",68.0
34614159,CyanoOmicsDB,0.992131531,CyanoOmicsDB,0.992131531,,0,1,http://www.cyanoomics.cn,200,CN,"(39.1422,117.1767)",None,2022-01-01,"State Key Laboratory of Biocatalysis and Enzyme Engineering, Environmental Microbial Technology Center of Hubei Province, and School of Life Sciences, Hubei University, Wuhan430062, China.","Zhou P, Wang L, Liu H, Li C, Li Z, Wang J, Tan X",,"Chinese Academy of Sciences, State Key Laboratory of Freshwater Ecology and Biotechnology, State Key Laboratory of Biocatalysis and Enzyme Engineering, National Natural Science Foundation of China",10.0
34782688,CyFi-MAP,0.988857135,CyFi-MAP,0.988857135,,0,1,http://cysticfibrosismap.github.io,301,US,"(37.7621,-122.3971)",None,2021-11-15,"Faculty of Sciences, BioISI-Biosystems Integrative Sciences Institute, University of Lisboa, Campo Grande, 1749-016, Lisbon, Portugal.","Pereira C, Mazein A, Farinha CM, Gray MA, Kunzelmann K, Ostaszewski M, Balaur I, Amaral MD, Falcao AO",,"Fundação para a Ciência e a Tecnologia, Cystic Fibrosis Trust, Innovative Medicines Initiative, Fundação para a Ciência e a Tecnologia, Seventh Framework Programme",5.0
34791106,database of cancer mutant protein domains,0.897191525,,0,database of cancer mutant protein domains,0.897191525,1,http://dcmp.vit.ac.in,200,IN,"(28.3668,79.4317)",None,2021-11-01,"Bioinformatics Programming Lab, Department of Biotechnology, School of Bio Sciences and Technology, Vellore Institute of Technology, Vellore, TN 632 014, India.","Emerson IA, Chitluri KK",,Science and Engineering Research Board,4.0
34803258,DaiCee,0.974195957,DaiCee,0.974195957,,0,1,http://www.hccbif.org/usersearch.php,301,SG,"(1.2897,103.8501)",None,2020-11-30,"DBT-BIF Centre, PG & Research Department of Biotechnology & Bioinformatics, Holy Cross College (Autonomous) (Affiliated to Bharathidasan University), Trichy, Tamilnadu, India.","Rajalakshmi M, Suveena S, Vijayalakshmia P, Indu S, Roy A, Ludas A",,,5.0
"34927675, 34927675, 34927675, 34927675",CRPMKB,0.995024562,CRPMKB,0.995024562,cancer risk prediction model,0.801454693,4,http://www.sysbio.org.cn/CRPMKB,301,HK,"(22.2783,114.1747)",None,2022-03-01,"Institutes for Systems Genetics, Frontiers Science Center for Disease-Related Molecular Network, West China Hospital, Sichuan University, Chengdu, Sichuan 610212, China.; Institutes for Systems Genetics, Frontiers Science Center for Disease-Related Molecular Network, West China Hospital, Sichuan University, Chengdu, Sichuan 610212, China.; Institutes for Systems Genetics, Frontiers Science Center for Disease-Related Molecular Network, West China Hospital, Sichuan University, Chengdu, Sichuan 610212, China.; Institutes for Systems Genetics, Frontiers Science Center for Disease-Related Molecular Network, West China Hospital, Sichuan University, Chengdu, Sichuan 610212, China.","Ren S, Jin Y, Chen Y, Shen B, Ren S, Jin Y, Chen Y, Shen B, Ren S, Jin Y, Chen Y, Shen B, Ren S, Jin Y, Chen Y, Shen B",,"Sichuan and Guangxi Provinces, National Natural Science Foundation of China, National Natural Science Foundation of China; Sichuan and Guangxi Provinces, National Natural Science Foundation of China, National Natural Science Foundation of China; Sichuan and Guangxi Provinces, National Natural Science Foundation of China, National Natural Science Foundation of China; Sichuan and Guangxi Provinces, National Natural Science Foundation of China, National Natural Science Foundation of China",40.0
35298480,dbGSRV,0.997776151,dbGSRV,0.997776151,,0,1,http://www.ehbio.com/dbGSRV/front,"HTTPConnectionPool(host='www.ehbio.com', port=80): Pool is closed.",,,http://web.archive.org/web/20250123021759/http://ehbio.com/dbGSRV/front/,2022-03-17,"Beijing Institute of Biotechnology, Beijing, China.","Li P, Zhang Y, Shen W, Shi S, Zhao Z",,"National Science and Technology Major Project of China, National Key Research and Development Program of China, National Natural Science Foundation of China, National Key Research and Development Program of China",4.0
"35354826, 25753703, 26286194, 24680503",CSDB,0.980909228,CSDB,0.980909228,Carbohydrate Structure Database,0.955112576,4,http://csdb.glycoscience.ru,200,RU,"(55.7520,37.6178)",None,2022-03-30,"N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences, Leninsky prospect 47, Moscow, 119991, Russia. netbox@toukach.ru.; N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences, Leninsky Prospekt 47, Moscow, 119991, Russia, netbox@toukach.ru.; N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences, Moscow 119991, Russia netbox@toukach.ru.; N.D. Zelinsky Institute of Organic Chemistry, Russian Academy of Sciences, Leninsky prospect 47, Moscow 119991, Russia. Electronic address: danamad@gmail.com.","Toukach PV, Egorova KS, Toukach PV, Egorova KS, Toukach PV, Egorova KS, Egorova KS, Toukach PV",,"Russian Science Foundation, Russian Science Foundation (RSF)",194.0
35368077,cSurvival,0.996174812,cSurvival,0.996174812,,0,1,http://tau.cmmt.ubc.ca/cSurvival,301,CA,"(49.2497,-123.1193)",None,2022-05-01,"Centre for Molecular Medicine and Therapeutics, The University of British Columbia, Vancouver, British Columbia, Canada.","Cheng X, Liu Y, Wang J, Chen Y, Robertson AG, Zhang X, Jones SJM, Taubert S",,"Canada Research Chairs Program, Canada Research Chair, CIHR, Canadian Institutes of Health Research, Natural Sciences and Engineering Research Council of Canada, Natural Sciences and Engineering Research Council of Canada",29.0
35383183,DarkCideS,0.993474126,DarkCideS,0.993474126,,0,1,http://darkcides.org,"HTTPConnectionPool(host='darkcides.org', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ed4b19916d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",,,None,2022-04-05,"Center for Integrative Conservation, Xishuangbanna Tropical Botanical Garden, and the Center for Conservation Biology, Core Botanical Gardens, Chinese Academy of Sciences, Yunnan, P.R. China. tkrizler@gmail.com.","Tanalgo KC, Tabora JAG, de Oliveira HFM, Haelewaters D, Beranek CT, Otálora-Ardila A, Bernard E, Gonçalves F, Eriksson A, Donnelly M, González JM, Ramos HF, Rivas AC, Webala PW, Deleva S, Dalhoumi R, Maula J, Lizarro D, Aguirre LF, Bouillard N, Quibod MNRM, Barros J, Turcios-Casco MA, Martínez M, Ordoñez-Mazier DI, Orellana JAS, Ordoñez-Trejo EJ, Ordoñez D, Chornelia A, Lu JM, Xing C, Baniya S, Muylaert RL, Dias-Silva LH, Ruadreo N, Hughes AC, Hughes AC",,,17.0
"35643191, 27899556",dbDEMC,0.986323833,dbDEMC,0.986323833,of DEMs in human cancers,0.702119201,2,http://www.biosino.org/dbDEMC,403,,,http://web.archive.org/web/20201204231407/https://www.biosino.org/dbDEMC/,2022-05-25,"Center for Medical Research and Innovation of Pudong Hospital, Fudan University Pudong Medical Center, Shanghai 201399, China; Institutes of Biomedical Science, Shanghai Key Laboratory of Medical Epigenetics, International Co-laboratory of Medical Epigenetics and Metabolism (Ministry of Science and Technology), Fudan University, Shanghai 200032, China.; Key Laboratory of Computational Biology, CAS-MPG Partner Institute for Computational Biology, 320 Yue Yang Road, Shanghai 200031, China.","Xu F, Wang Y, Ling Y, Zhou C, Wang H, Teschendorff AE, Zhao Y, Zhao H, He Y, Zhang G, Yang Z, Yang Z, Wu L, Wang A, Tang W, Zhao Y, Zhao H, Teschendorff AE",,"Shanghai Municipal Science and Technology, National Natural Science Foundation of China, National Natural Science Foundation of China, Chinese Academy of Sciences, National Natural Science Foundation of China, National Natural Science Foundation of China",321.0
35659285,CUSP,0.995446682,CUSP,0.995446682,COVID-19 US State Policy,0.736938213,1,http://statepolicies.com,301,US,"(39.1157,-77.5636)",None,2022-06-04,"Boston University School of Public Health, 715 Albany Street, MB, 02118, Boston, USA. skinnera@bu.edu.","Skinner A, Flannery K, Nocka K, Bor J, Dean LT, Jay J, Lipson SK, Cole MB, Benfer EA, Scheckman R, Raderman W, Jones DK, Raifman J",,"NIMH NIH HHS, NIMH NIH HHS",18.0
35779245,dbBIP,0.994180799,dbBIP,0.994180799,,0,1,http://dbbip.xialab.info,200,CN,"(30.2936,120.1614)",http://web.archive.org/web/20230416032632/http://dbbip.xialab.info/,2022-07-01,"Key Laboratory of Intelligent Computing and Signal Processing of Ministry of Education and Information Materials and Intelligent Sensing Laboratory of Anhui Province, Institutes of Physical Science and Information Technology, Anhui University, 111 Jiulong Road, Shushan District, Hefei, Anhui 230601, China.","Li X, Ma S, Yan W, Wu Y, Kong H, Zhang M, Luo X, Xia J",,National Natural Science Foundation of China,3.0
35789323,DANIO-CODE,0.899943471,DANIO-CODE,0.899943471,,0,1,http://danio-code.zfin.org,301,US,"(44.0521,-123.0867)",None,2022-07-04,"MRC London Institute of Medical Sciences, London, UK.","Baranasic D, Hörtenhuber M, Balwierz PJ, Zehnder T, Mukarram AK, Nepal C, Várnai C, Hadzhiev Y, Jimenez-Gonzalez A, Li N, Wragg J, D'Orazio FM, Relic D, Pachkov M, Díaz N, Hernández-Rodríguez B, Chen Z, Stoiber M, Dong M, Stevens I, Ross SE, Eagle A, Martin R, Obasaju O, Rastegar S, McGarvey AC, Kopp W, Chambers E, Wang D, Kim HR, Acemel RD, Naranjo S, Łapiński M, Chong V, Mathavan S, Peers B, Sauka-Spengler T, Vingron M, Carninci P, Ohler U, Lacadie SA, Burgess SM, Winata C, van Eeden F, Vaquerizas JM, Gómez-Skarmeta JL, Onichtchouk D, Brown BJ, Bogdanovic O, van Nimwegen E, Westerfield M, Wardle FC, Daub CO, Lenhard B, Müller F",,"Biotechnology and Biological Sciences Research Council, Medical Research Council, NHGRI NIH HHS, Wellcome Trust, Wellcome Trust, Academy of Medical Sciences, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, Biotechnology and Biological Sciences Research Council, EC | Horizon 2020 Framework Programme, Medical Research Council, Wellcome Trust, Medical Research Council, Medical Research Council, RCUK | Biotechnology and Biological Sciences Research Council, Rutherford Fund",90.0
35891797,CRISPR-Surfaceome,0.986585149,CRISPR-Surfaceome,0.986585149,,0,1,http://crispr-surfaceome.siais.shanghaitech.edu.cn/home,301,CN,"(31.2222,121.4581)",None,2022-07-18,"Shanghai Institute for Advanced Immunochemical Studies, ShanghaiTech University, Shanghai 201210, China.","Mei H, Gu Q, Wang W, Meng Y, Jiang L, Liu J",,"Postdoctoral Research Foundation of China, ShanghaiTech University, Science and Technology Commission of Shanghai Municipality, ShanghaiTech University, China Postdoctoral Science Foundation",5.0
36259664,CREAMMIST,0.986540794,CREAMMIST,0.986540794,,0,1,http://creammist.mtms.dev,301,SG,"(1.2897,103.8501)",None,2023-01-01,"Advanced Research Center for Computational Simulation, Faculty of Science, Chiang Mai University, Chiang Mai, Thailand.","Yingtaweesittikul H, Wu J, Mongia A, Peres R, Ko K, Nagarajan N, Suphavilai C",,"Chiang Mai University, Genome Institute of Singapore, A*STAR, National Medical Research Council",13.0
36265769,CTRR-ncRNA,0.983539271,CTRR-ncRNA,0.983539271,,0,1,http://ctrr.bioinf.org.cn,200,US,"(34.0522,-118.2437)",None,2022-10-17,"Institutes for Systems Genetics, Frontiers Science Centre for Disease-related Molecular Network, West China Hospital, Sichuan University, Chengdu 610041, China.","Tang T, Liu X, Wu R, Shen L, Ren S, Shen B",,"National Natural Science Foundation of China, Sichuan and Guangxi Provinces of China",4.0
36271794,CuGenDBv2,0.982203126,CuGenDBv2,0.982203126,Cucurbit Genomics Database,0.556081048,1,http://cucurbitgenomics.org/v2,301,US,"(42.5140,-76.3466)",None,2023-01-01,"Boyce Thompson Institute, Ithaca, NY 14853, USA.","Yu J, Wu S, Sun H, Wang X, Tang X, Guo S, Zhang Z, Zhang Z, Huang S, Xu Y, Weng Y, Mazourek M, McGregor C, Renner SS, Branham S, Kousik C, Wechter WP, Levi A, Grumet R, Zheng Y, Fei Z",,"National Institute of Food and Agriculture, National Institute of Food and Agriculture",84.0
36305460,CysModDB,0.997527659,CysModDB,0.997527659,,0,1,http://cysmoddb.bioinfogo.org,"HTTPConnectionPool(host='cysmoddb.bioinfogo.org', port=80): Pool is closed.",,,None,2022-11-01,"Faculty of Biomedical and Rehabilitation Engineering, University of Health and Rehabilitation Sciences, Qingdao, China.","Meng Y, Zhang L, Zhang L, Wang Z, Wang X, Li C, Chen Y, Shang S, Li L",,"National Natural Science Foundation of China, National Natural Science Foundation of China, Shandong Training Program of Innovation and Entrepreneurship for Undergraduates",13.0
36318246,CRAMdb,0.997866273,CRAMdb,0.997866273,,0,1,http://www.ehbio.com/CRAMdb,"HTTPConnectionPool(host='www.ehbio.com', port=80): Pool is closed.",,,None,2023-01-01,"College of Life Sciences, Shihezi University, Shihezi, Xinjiang 832003, China.","Lei B, Xu Y, Lei Y, Li C, Zhou P, Wang L, Yang Q, Li X, Li F, Liu C, Cui C, Chen T, Ni W, Hu S",,"Fundamental Research Funds for the Central Public Welfare Research Institutes, Bingtuan Science and Technology Project, Foundation of State Key Laboratory for Sheep Genetic Improvement and Healthy Production, Third Xinjiang Scientific Expedition Program, Third Xinjiang Scientific Expedition Program, Scientific and Technology Innovation Project of the China Academy of Chinese Medical Sciences",8.0
36318256,CRdb,0.995674849,CRdb,0.995674849,,0,1,http://cr.liclab.net/crdb,301,HK,"(22.2783,114.1747)",None,2023-01-01,"The Key Laboratory of Molecular Biology for High Cancer Incidence Coastal Chaoshan Area, Shantou University Medical College, Shantou 515041, China.","Zhang Y, Zhang Y, Song C, Zhao X, Ai B, Wang Y, Zhou L, Zhu J, Feng C, Xu L, Wang Q, Sun H, Fang Q, Xu X, Li E, Li C",,"National Natural Science Foundation of China, National Natural Science Foundation of China, Construction Project of Scientific Research and Innovation Team of Harbin Medical University-Daqing, Key Laboratory of Myocardial Ischemia, Harbin Medical University, Ministry of Education, Harbin, Heilongjiang Province, China, Heilongjiang Provincial Postdoctoral Science Foundation, National Natural Science Foundation of China, National Natural Science Foundation of China, Wu Liande Youth Science Research Fund of Harbin Medical University, Research Foundation of the First Affiliated Hospital of University of South China for Advanced Talents, Li Ka Shing Foundation Cross-Disciplinary Research, Key Discipline Construction Project of Harbin Medical University-Daqing, Hunan Provincial Base for Scientific and Technological Innovation Cooperation, National Natural Science Foundation of China, National Natural Science Foundation of China-Guangdong Joint Fund, Natural Science Foundation for Distinguished Young Scholars of Heilongjiang Province of China",12.0
36399503,dbCAN2,0.933995962,dbCAN2,0.933995962,,0,1,http://bcb.unl.edu/dbCAN_seq,301,US,"(47.6036,-122.3256)",http://web.archive.org/web/20250314073041/https://bcb.unl.edu/dbCAN_seq/,2023-01-01,"Nebraska Food for Health Center, Department of Food Science and Technology, University of Nebraska, Lincoln, NE 68588, USA.","Zheng J, Hu B, Zhang X, Ge Q, Yan Y, Akresi J, Piyush V, Huang L, Yin Y",,"NIAID NIH HHS, NIGMS NIH HHS, National Institutes of Health, National Institutes of Health, United States Department of Agriculture, National Science Foundation",73.0
"36419334, 33331653",DATAMAN,0.970632815,DATAMAN,0.970632815,,0,2,http://www.dataman.co.nz,301,AU,"(-37.8140,144.9633)",None,2022-12-07,"INRAE, Institut Agro, SAS, 35042, Rennes, France.; Instituto de Investigaciones Agropecuarias (INIA), INIA Remehue, Carretera Panamericana Sur km. 8 Norte, Osorno, Chile.","Hassouna M, van der Weerden TJ, Beltran I, Amon B, Alfaro MA, Anestis V, Cinar G, Dragoni F, Hutchings NJ, Leytem A, Maeda K, Maragou A, Misselbrook T, Noble A, Rychła A, Salazar F, Simon P, Beltran I, van der Weerden TJ, Alfaro MA, Amon B, de Klein CAM, Grace P, Hafner S, Hassouna M, Hutchings N, Krol DJ, Leytem AB, Noble A, Salazar F, Thorman RE, Velthof GL",,Biotechnology and Biological Sciences Research Council,23.0
36548962,CyanoMapDB,0.995209217,CyanoMapDB,0.995209217,,0,1,http://www.cyanomapdb.msbio.pro,302,CN,"(30.2936,120.1614)",None,2023-03-01,"School of Life Sciences, and Hubei Key Laboratory of Genetic Regulation and Integrative Biology, Central China Normal University, Wuhan 430079, Hubei, People's Republic of China.","Peng Z, Li J, Jiang X, Wan C",,"Natural Science Foundation of China, Natural Science Foundation of China, Natural Science Foundation of China, Fundamental Research Funds for Central Universities",1.0
36698975,Cucume,0.973011017,Cucume,0.973011017,Cucurbit RNA methylation,0.649693042,1,http://cucume.cn,200,CN,"(39.9075,116.3972)",None,2023-01-10,"Beijing Key Laboratory of Growth and Developmental Regulation for Protected Vegetable Crops, China Agricultural University, Beijing, China.","Li X, Lin S, Xiang C, Liu W, Zhang X, Wang C, Lu X, Liu M, Wang T, Liu Z, Wang N, Gao L, Han X, Zhang W",,,7.0
